Year;Month;City;URL event;Level 2 site;Visitors;Visits;Bounces;Page views;Time spent;Bounce rate
2022;"October";"Annaberg";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Antananarivo";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Antheit";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Antwerp";"https://omroepzwart.nl/";"omroepzwart";10;11;5;22;138682;0.454545
2022;"October";"Anvers";"https://omroepzwart.nl/";"omroepzwart";12;12;4;27;449200;0.333333
2022;"October";"Apeldoorn";"https://omroepzwart.nl/";"omroepzwart";87;95;48;213;8081384;0.505263
2022;"October";"Appelscha";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;8836;0
2022;"October";"Appingedam";"https://omroepzwart.nl/";"omroepzwart";2;2;0;13;141617;0
2022;"October";"Arcen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;84558;0
2022;"October";"Arendal";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;90203;0
2022;"October";"Aristau";"https://omroepzwart.nl/";"omroepzwart";2;2;1;4;31454;0.5
2022;"October";"Arnemuiden";"https://omroepzwart.nl/";"omroepzwart";3;3;2;5;13250;0.666667
2022;"October";"Arnhem";"https://omroepzwart.nl/";"omroepzwart";137;153;87;332;10914904;0.568627
2022;"October";"Ashburn";"https://omroepzwart.nl/";"omroepzwart";7;7;5;10;15019;0.714286
2022;"October";"Asperen";"https://omroepzwart.nl/";"omroepzwart";2;2;1;6;58693;0.5
2022;"October";"Assen";"https://omroepzwart.nl/";"omroepzwart";22;27;14;66;1491054;0.518519
2022;"October";"Assendelft";"https://omroepzwart.nl/";"omroepzwart";12;13;9;18;246072;0.692308
2022;"October";"Asten";"https://omroepzwart.nl/";"omroepzwart";5;8;6;13;1977535;0.75
2022;"October";"Astoria";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;45493;0
2022;"October";"Ataturk mah.";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Athens";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Atlanta";"https://omroepzwart.nl/";"omroepzwart";3;3;3;3;0;1
2022;"October";"Auckland";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Aulnay-sous-bois";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Aurora";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Austerlitz";"https://omroepzwart.nl/";"omroepzwart";2;3;3;3;0;1
2022;"October";"Avenhorn";"https://omroepzwart.nl/";"omroepzwart";2;3;2;9;298789;0.666667
2022;"October";"Ayent";"https://omroepzwart.nl/";"omroepzwart";1;2;1;4;108616;0.5
2022;"October";"Baambrugge";"https://omroepzwart.nl/";"omroepzwart";2;4;0;11;191054;0
2022;"October";"Baarle-nassau";"https://omroepzwart.nl/";"omroepzwart";2;2;0;12;220899;0
2022;"October";"Baarlo";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Baarn";"https://omroepzwart.nl/";"omroepzwart";10;11;9;14;355088;0.818182
2022;"October";"Baars";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Baasrode";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;49073;0.5
2022;"October";"Babberich";"https://omroepzwart.nl/";"omroepzwart";3;3;2;5;62268;0.666667
2022;"October";"Bad nieuweschans";"https://omroepzwart.nl/";"omroepzwart";1;1;0;5;146285;0
2022;"October";"Baden";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Badhoevedorp";"https://omroepzwart.nl/";"omroepzwart";20;23;16;39;782473;0.695652
2022;"October";"Baexem";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;201791;0
2022;"October";"Baghdad";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bagn";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Baharestan";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bailievre";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bakel";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Balk";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Balkbrug";"https://omroepzwart.nl/";"omroepzwart";3;3;2;4;68624;0.666667
2022;"October";"Ballenstedt";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bangalore";"https://omroepzwart.nl/";"omroepzwart";4;4;2;18;111439;0.5
2022;"October";"Bangkok";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Banjar anyar";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bant";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Barcelona";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Barendrecht";"https://omroepzwart.nl/";"omroepzwart";32;36;23;62;514787;0.638889
2022;"October";"Barneveld";"https://omroepzwart.nl/";"omroepzwart";10;11;9;14;54178;0.818182
2022;"October";"Barranan";"https://omroepzwart.nl/";"omroepzwart";2;5;3;7;21109;0.6
2022;"October";"Barueri";"https://omroepzwart.nl/";"omroepzwart";4;4;1;19;115164;0.25
2022;"October";"Basel";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Bassano del grappa";"https://omroepzwart.nl/";"omroepzwart";1;1;0;7;98090;0
2022;"October";"Bavel";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;102901;0
2022;"October";"Bedum";"https://omroepzwart.nl/";"omroepzwart";4;4;2;6;157561;0.5
2022;"October";"Bedworth";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Beedon";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;8820;0
2022;"October";"Beek";"https://omroepzwart.nl/";"omroepzwart";5;5;4;8;43726;0.8
2022;"October";"Beek en donk";"https://omroepzwart.nl/";"omroepzwart";4;7;6;8;10754;0.857143
2022;"October";"Beekbergen";"https://omroepzwart.nl/";"omroepzwart";5;5;3;10;114290;0.6
2022;"October";"Beekhuizen";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Beers";"https://omroepzwart.nl/";"omroepzwart";1;1;0;5;31436;0
2022;"October";"Beerta";"https://omroepzwart.nl/";"omroepzwart";4;5;1;11;373465;0.2
2022;"October";"Beesd";"https://omroepzwart.nl/";"omroepzwart";2;2;0;15;344675;0
2022;"October";"Beesel";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Beilen";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Beinsdorp";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Beirut";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;42873;0
2022;"October";"Belfeld";"https://omroepzwart.nl/";"omroepzwart";4;4;2;11;1270487;0.5
2022;"October";"Bellingwolde";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;58034;0
2022;"October";"Bellmore";"https://omroepzwart.nl/";"omroepzwart";1;1;0;1;621536;0
2022;"October";"Belmopan";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;17900;0.5
2022;"October";"Belsele";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bemmel";"https://omroepzwart.nl/";"omroepzwart";7;7;2;15;187990;0.285714
2022;"October";"Benamargosa";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;61316;0
2022;"October";"Beneden leeuwen";"https://omroepzwart.nl/";"omroepzwart";2;2;0;11;382091;0
2022;"October";"Bennebroek";"https://omroepzwart.nl/";"omroepzwart";3;4;4;4;0;1
2022;"October";"Bennekom";"https://omroepzwart.nl/";"omroepzwart";2;3;2;4;1229068;0.666667
2022;"October";"Benschop";"https://omroepzwart.nl/";"omroepzwart";3;6;3;23;404205;0.5
2022;"October";"Berchem";"https://omroepzwart.nl/";"omroepzwart";3;4;2;9;67325;0.5
2022;"October";"Berg en dal";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bergeijk";"https://omroepzwart.nl/";"omroepzwart";3;3;2;5;56741;0.666667
2022;"October";"Bergen";"https://omroepzwart.nl/";"omroepzwart";8;8;5;17;105272;0.625
2022;"October";"Bergen auf ruegen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bergen op zoom";"https://omroepzwart.nl/";"omroepzwart";15;16;10;31;2216348;0.625
2022;"October";"Bergentheim";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;78685;0
2022;"October";"Berghem";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bergisch gladbach";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;11577;0.5
2022;"October";"Bergschenhoek";"https://omroepzwart.nl/";"omroepzwart";4;4;2;9;304128;0.5
2022;"October";"Berkel en rodenrijs";"https://omroepzwart.nl/";"omroepzwart";19;20;10;53;1050446;0.5
2022;"October";"Berkel-enschot";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Berlicum";"https://omroepzwart.nl/";"omroepzwart";3;3;1;6;157944;0.333333
2022;"October";"Berlin";"https://omroepzwart.nl/";"omroepzwart";11;11;6;19;155933;0.545455
2022;"October";"Bern";"https://omroepzwart.nl/";"omroepzwart";5;5;5;5;0;1
2022;"October";"Best";"https://omroepzwart.nl/";"omroepzwart";7;7;5;9;98179;0.714286
2022;"October";"Betania";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Beugen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Beuningen";"https://omroepzwart.nl/";"omroepzwart";9;9;6;18;277220;0.666667
2022;"October";"Beusichem";"https://omroepzwart.nl/";"omroepzwart";3;3;2;4;15613;0.666667
2022;"October";"Bevaix";"https://omroepzwart.nl/";"omroepzwart";1;3;3;3;0;1
2022;"October";"Beverwijk";"https://omroepzwart.nl/";"omroepzwart";17;18;9;35;493166;0.5
2022;"October";"Biberist";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Biddinghuizen";"https://omroepzwart.nl/";"omroepzwart";3;3;3;3;0;1
2022;"October";"Bilthoven";"https://omroepzwart.nl/";"omroepzwart";14;15;11;22;248303;0.733333
2022;"October";"Binghamton";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bir al-maksur";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bissegem";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Bitagron";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bivio";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bladel";"https://omroepzwart.nl/";"omroepzwart";7;7;3;15;543103;0.428571
2022;"October";"Blaricum";"https://omroepzwart.nl/";"omroepzwart";6;6;4;16;226742;0.666667
2022;"October";"Blauwgrond";"https://omroepzwart.nl/";"omroepzwart";5;9;5;19;577580;0.555556
2022;"October";"Blaye";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;44663;0
2022;"October";"Bleiswijk";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;19767;0.5
2022;"October";"Blije";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Blijham";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bloemendaal";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Blokker";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bloomington";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bluewater";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Boca del rio";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;15677;0
2022;"October";"Bodegraven";"https://omroepzwart.nl/";"omroepzwart";4;4;2;6;47883;0.5
2022;"October";"Bodo";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Boekel";"https://omroepzwart.nl/";"omroepzwart";4;4;3;7;32640;0.75
2022;"October";"Boelenslaan";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bogota";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;34503;0
2022;"October";"Bois-d'haine";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bolsward";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;54604;0
2022;"October";"Bonaire";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bongan";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bonneau";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Boom";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;81316;0
2022;"October";"Boornbergum";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Boornzwaag";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Borculo";"https://omroepzwart.nl/";"omroepzwart";7;8;5;11;37978;0.625
2022;"October";"Borger";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Born";"https://omroepzwart.nl/";"omroepzwart";4;4;2;10;161913;0.5
2022;"October";"Borne";"https://omroepzwart.nl/";"omroepzwart";7;7;5;16;131818;0.714286
2022;"October";"Bornerbroek";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;22053;0.5
2022;"October";"Boskoop";"https://omroepzwart.nl/";"omroepzwart";3;3;2;5;43992;0.666667
2022;"October";"Bosschenhoofd";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bourtange";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Boussoit";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;32373;0
2022;"October";"Boven-leeuwen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bovenkarspel";"https://omroepzwart.nl/";"omroepzwart";3;3;2;5;34788;0.666667
2022;"October";"Bovensmilde";"https://omroepzwart.nl/";"omroepzwart";2;2;1;4;1771985;0.5
2022;"October";"Boxmeer";"https://omroepzwart.nl/";"omroepzwart";3;3;2;4;29646;0.666667
2022;"October";"Boxtel";"https://omroepzwart.nl/";"omroepzwart";4;4;2;16;1682165;0.5
2022;"October";"Boydton";"https://omroepzwart.nl/";"omroepzwart";26;26;17;40;2932;0.653846
2022;"October";"Brabrand";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bradford";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bramhall";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bratislava";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Breda";"https://omroepzwart.nl/";"omroepzwart";102;116;75;275;5849900;0.646552
2022;"October";"Bredene";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;62493;0
2022;"October";"Breezand";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Brescello";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Breskens";"https://omroepzwart.nl/";"omroepzwart";1;2;0;5;114427;0
2022;"October";"Brest";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Breukelen";"https://omroepzwart.nl/";"omroepzwart";8;9;6;14;1837687;0.666667
2022;"October";"Brielle";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Broek in waterland";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;1757702;0
2022;"October";"Broek op langedijk";"https://omroepzwart.nl/";"omroepzwart";4;4;4;4;0;1
2022;"October";"Brooklyn";"https://omroepzwart.nl/";"omroepzwart";3;3;2;6;118946;0.666667
2022;"October";"Brouwershaven";"https://omroepzwart.nl/";"omroepzwart";4;4;1;10;111467;0.25
2022;"October";"Bruinisse";"https://omroepzwart.nl/";"omroepzwart";2;2;1;6;52502;0.5
2022;"October";"Brummen";"https://omroepzwart.nl/";"omroepzwart";9;9;7;19;223169;0.777778
2022;"October";"Brunssum";"https://omroepzwart.nl/";"omroepzwart";9;11;6;28;458401;0.545455
2022;"October";"Brunswick";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Brussels";"https://omroepzwart.nl/";"omroepzwart";4;5;4;6;83729;0.8
2022;"October";"Bucharest";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Buchten";"https://omroepzwart.nl/";"omroepzwart";1;1;0;5;101983;0
2022;"October";"Budel";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Budel-dorplein";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;9153;0
2022;"October";"Buenos aires";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Buitenpost";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;43927;0
2022;"October";"Bulach";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bunnik";"https://omroepzwart.nl/";"omroepzwart";5;5;3;13;222083;0.6
2022;"October";"Bunschoten-spakenburg";"https://omroepzwart.nl/";"omroepzwart";5;6;2;17;152287;0.333333
2022;"October";"Buonas";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Burbank";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Buren";"https://omroepzwart.nl/";"omroepzwart";13;13;12;15;22766;0.923077
2022;"October";"Burg";"https://omroepzwart.nl/";"omroepzwart";1;11;11;11;0;1
2022;"October";"Burgh-haamstede";"https://omroepzwart.nl/";"omroepzwart";2;2;1;4;50878;0.5
2022;"October";"Burgum";"https://omroepzwart.nl/";"omroepzwart";2;4;1;18;1290780;0.25
2022;"October";"Burlington";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Burst";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;23407;0
2022;"October";"Busan";"https://omroepzwart.nl/";"omroepzwart";5;5;5;5;0;1
2022;"October";"Bushey";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bussum";"https://omroepzwart.nl/";"omroepzwart";15;15;10;23;501797;0.666667
2022;"October";"Buttikon";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Bytom";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;270189;0
2022;"October";"Cadier en keer";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;17208;0
2022;"October";"Caguas";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Cairo";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Cala";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Camden";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;42203;0
2022;"October";"Cancun";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Capelle aan den ijssel";"https://omroepzwart.nl/";"omroepzwart";43;45;30;73;1002238;0.666667
2022;"October";"Carabbia";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Cardiff";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Carson";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Casteren";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Castricum";"https://omroepzwart.nl/";"omroepzwart";6;7;3;15;281509;0.428571
2022;"October";"Celina";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Chaam";"https://omroepzwart.nl/";"omroepzwart";1;1;0;1;11844;0
2022;"October";"Champlon";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Chantilly";"https://omroepzwart.nl/";"omroepzwart";2;3;2;5;24209;0.666667
2022;"October";"Chapeco";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Charleroi";"https://omroepzwart.nl/";"omroepzwart";2;3;3;3;0;1
2022;"October";"Chennai";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;13031;0
2022;"October";"Cherkassy";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Cheyenne";"https://omroepzwart.nl/";"omroepzwart";8;8;5;14;51;0.625
2022;"October";"Chojnice";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Chur";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Cincinnati";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"City of westminster";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Clovis";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Coevorden";"https://omroepzwart.nl/";"omroepzwart";4;4;1;14;280155;0.25
2022;"October";"Coin";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Comano";"https://omroepzwart.nl/";"omroepzwart";19;20;18;24;146915;0.9
2022;"October";"Competa";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;28578;0
2022;"October";"Copenhagen";"https://omroepzwart.nl/";"omroepzwart";5;6;3;14;1013000;0.5
2022;"October";"Corignac";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;110886;0
2022;"October";"Coronel dorrego";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Coueron";"https://omroepzwart.nl/";"omroepzwart";3;10;8;14;75779;0.8
2022;"October";"Council bluffs";"https://omroepzwart.nl/";"omroepzwart";7;7;7;7;0;1
2022;"October";"Coventry";"https://omroepzwart.nl/";"omroepzwart";3;3;3;3;0;1
2022;"October";"Cruquius";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Cuesmes";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;25498;0
2022;"October";"Cuijk";"https://omroepzwart.nl/";"omroepzwart";6;6;5;9;70529;0.833333
2022;"October";"Culemborg";"https://omroepzwart.nl/";"omroepzwart";18;26;15;61;3348745;0.576923
2022;"October";"Daarlerveen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;63790;0
2022;"October";"Dagmersellen";"https://omroepzwart.nl/";"omroepzwart";1;3;3;3;0;1
2022;"October";"Dakar";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;31619;0
2022;"October";"Dalen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;35219;0
2022;"October";"Dalerpeel";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;9452;0
2022;"October";"Dalfsen";"https://omroepzwart.nl/";"omroepzwart";5;5;5;5;0;1
2022;"October";"Dambenois";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Davutpasa";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"De bilt";"https://omroepzwart.nl/";"omroepzwart";7;8;5;15;70024;0.625
2022;"October";"De blesse";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"De cocksdorp";"https://omroepzwart.nl/";"omroepzwart";4;5;4;6;5852;0.8
2022;"October";"De goorn";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"De koog";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;14579;0.5
2022;"October";"De kwakel";"https://omroepzwart.nl/";"omroepzwart";5;5;4;9;77996;0.8
2022;"October";"De lier";"https://omroepzwart.nl/";"omroepzwart";3;3;2;6;34419;0.666667
